# Time-averaged data for fix PEAve
# TimeStep v_PotEn
4170000 -18752
4180000 -18726.3
4190000 -18726.1
4200000 -18717
4210000 -18706.3
4220000 -18694.4
4230000 -18745
4240000 -18726.8
4250000 -18731.7
4260000 -18723.7
4270000 -18698.9
4280000 -18712.4
4290000 -18715
4300000 -18695.2
4310000 -18695.9
4320000 -18716.7
4330000 -18704.6
4340000 -18709.4
4350000 -18702.9
4360000 -18680.9
4370000 -18688.3
4380000 -18699.8
4390000 -18673.9
4400000 -18711
4410000 -18732
4420000 -18689.9
4430000 -18739.5
4440000 -18756
4450000 -18743.2
4460000 -18745.4
4470000 -18698
4480000 -18729.7
4490000 -18684.6
4500000 -18713
4510000 -18728.5
4520000 -18733.6
4530000 -18712.8
4540000 -18730.3
4550000 -18698
4560000 -18713.1
4570000 -18702
4580000 -18694.8
4590000 -18700.5
4600000 -18691.5
4610000 -18722.6
4620000 -18712.3
4630000 -18721.4
4640000 -18722.1
4650000 -18696.5
4660000 -18715.2
4670000 -18711.7
4680000 -18703.8
4690000 -18700.1
4700000 -18683.6
4710000 -18698.1
4720000 -18684.8
4730000 -18688.7
4740000 -18710.4
4750000 -18696.9
4760000 -18707.8
4770000 -18712.3
4780000 -18722.6
4790000 -18696.9
4800000 -18699.9
4810000 -18732.7
4820000 -18711.4
4830000 -18689.8
4840000 -18734.5
4850000 -18721.2
4860000 -18713.2
4870000 -18731.2
4880000 -18763.9
4890000 -18759.9
4900000 -18678
4910000 -18729.4
4920000 -18743.5
4930000 -18701.8
4940000 -18692.8
4950000 -18708.1
4960000 -18703.6
4970000 -18715.6
4980000 -18686.2
4990000 -18705.9
5000000 -18709.1
5010000 -18681.2
5020000 -18711.7
5030000 -18714.4
5040000 -18685.2
5050000 -18694.6
5060000 -18686.5
5070000 -18738.2
5080000 -18720.9
5090000 -18680.8
5100000 -18678.8
5110000 -18704.5
5120000 -18710.1
5130000 -18691.8
5140000 -18696
5150000 -18693.1
5160000 -18716.5
5170000 -18729.8
5180000 -18702
5190000 -18700
5200000 -18721.6
5210000 -18715.1
5220000 -18717.9
5230000 -18685.8
5240000 -18724.1
5250000 -18673.1
5260000 -18680.1
5270000 -18718.5
5280000 -18678
5290000 -18714.3
5300000 -18692.1
5310000 -18724
5320000 -18724.2
5330000 -18738.7
5340000 -18733
5350000 -18706.7
5360000 -18702.1
5370000 -18694
5380000 -18646
5390000 -18705.1
5400000 -18706.4
5410000 -18730.3
5420000 -18736.5
5430000 -18677.8
5440000 -18709.1
5450000 -18727.2
5460000 -18741.6
5470000 -18703.9
5480000 -18692
5490000 -18677.8
5500000 -18705.1
5510000 -18692.4
5520000 -18711.8
5530000 -18692.4
5540000 -18700.1
5550000 -18685.2
5560000 -18726.7
5570000 -18712.5
5580000 -18679.8
5590000 -18659.8
5600000 -18657.2
5610000 -18684
5620000 -18708.8
5630000 -18704.2
5640000 -18696.8
5650000 -18690.5
5660000 -18727.2
5670000 -18719.9
5680000 -18724.5
5690000 -18733.8
5700000 -18698.4
5710000 -18709.9
5720000 -18719.1
5730000 -18686.9
5740000 -18674.3
5750000 -18710.3
5760000 -18726.4
5770000 -18719.7
5780000 -18739.9
5790000 -18720.6
5800000 -18758.6
5810000 -18736.4
5820000 -18731.2
5830000 -18702.7
5840000 -18710
5850000 -18681.9
5860000 -18683.4
5870000 -18719.9
5880000 -18702.6
5890000 -18696.9
5900000 -18717.3
5910000 -18668.4
5920000 -18690.8
5930000 -18718.6
5940000 -18697
5950000 -18759.7
5960000 -18763.6
5970000 -18694.9
5980000 -18660.4
5990000 -18673.3
6000000 -18719.4
6010000 -18703.4
6020000 -18665.8
6030000 -18720.4
6040000 -18721.8
6050000 -18719.5
6060000 -18716.1
6070000 -18747.8
6080000 -18722.4
6090000 -18744.4
6100000 -18715.5
6110000 -18728.4
6120000 -18707.1
6130000 -18756.7
6140000 -18722.5
6150000 -18749.3
6160000 -18718.5
6170000 -18707.2
6180000 -18693.9
6190000 -18701.9
6200000 -18718.2
6210000 -18708.9
6220000 -18695
6230000 -18743.8
6240000 -18711
6250000 -18696.4
6260000 -18702
6270000 -18717
6280000 -18693.8
6290000 -18736.6
6300000 -18686.3
6310000 -18754.5
6320000 -18722.3
6330000 -18690.3
6340000 -18684.6
6350000 -18701.7
6360000 -18709.2
6370000 -18709.7
6380000 -18709
6390000 -18713.9
6400000 -18722.1
6410000 -18762.6
6420000 -18750.2
6430000 -18715.8
6440000 -18719.5
6450000 -18745.9
6460000 -18736
6470000 -18760
6480000 -18711.1
6490000 -18718.8
6500000 -18720.8
6510000 -18722.5
6520000 -18706.6
6530000 -18727.9
6540000 -18737.8
6550000 -18696.4
6560000 -18717.2
6570000 -18708
6580000 -18698.5
6590000 -18691.1
6600000 -18729.2
6610000 -18700.5
6620000 -18680.9
6630000 -18704.8
6640000 -18700
6650000 -18695.7
6660000 -18729.3
6670000 -18705.1
6680000 -18683
6690000 -18695.3
6700000 -18721.5
6710000 -18718.1
6720000 -18698.9
6730000 -18726.7
6740000 -18679.5
6750000 -18697.5
6760000 -18724.5
6770000 -18703.2
6780000 -18695.1
6790000 -18701
6800000 -18708.1
6810000 -18726.2
6820000 -18740.4
6830000 -18680.7
6840000 -18684.4
6850000 -18712.6
6860000 -18719.1
6870000 -18720.2
6880000 -18700.5
6890000 -18710.2
6900000 -18690.2
6910000 -18764.5
6920000 -18745.7
6930000 -18695.2
6940000 -18699.2
6950000 -18680.9
6960000 -18714.4
6970000 -18715.7
6980000 -18689.4
6990000 -18743.8
7000000 -18726.8
7010000 -18728.1
7020000 -18727.2
7030000 -18685.4
7040000 -18719.5
7050000 -18753.3
7060000 -18734.7
7070000 -18709.2
7080000 -18682.4
7090000 -18697.1
7100000 -18659.5
7110000 -18702.7
7120000 -18723.7
7130000 -18720.9
7140000 -18734.6
7150000 -18733.4
7160000 -18709.3
7170000 -18698.1
7180000 -18697.5
7190000 -18754.7
7200000 -18735.8
7210000 -18700.8
7220000 -18712.9
7230000 -18745.7
7240000 -18739.9
7250000 -18721.5
7260000 -18713.5
7270000 -18707.1
7280000 -18707.6
7290000 -18739.6
7300000 -18738.5
7310000 -18681.8
7320000 -18671.8
7330000 -18724
7340000 -18706.7
7350000 -18720.5
7360000 -18713.2
7370000 -18735.7
7380000 -18755.3
7390000 -18718.9
7400000 -18712.7
7410000 -18724
7420000 -18733.9
7430000 -18733.4
7440000 -18770.3
7450000 -18708.8
7460000 -18718.7
7470000 -18702.7
7480000 -18704.8
7490000 -18726.7
7500000 -18688.9
7510000 -18723.1
7520000 -18708.1
7530000 -18691.3
7540000 -18699.6
7550000 -18696.6
7560000 -18727.7
7570000 -18698
7580000 -18733.3
7590000 -18713.7
7600000 -18694.2
7610000 -18725.2
7620000 -18683.2
7630000 -18682.8
7640000 -18744.1
7650000 -18695.6
7660000 -18709.9
7670000 -18714.3
7680000 -18698
7690000 -18702.3
7700000 -18725.3
7710000 -18706.3
7720000 -18720.2
7730000 -18691.5
7740000 -18688.6
7750000 -18693.1
7760000 -18711.4
7770000 -18705.3
7780000 -18686
7790000 -18716.1
7800000 -18710.4
7810000 -18724.5
7820000 -18702
7830000 -18686.2
7840000 -18726.5
7850000 -18698.8
7860000 -18732.2
7870000 -18732.5
7880000 -18724.7
7890000 -18722.2
7900000 -18723.3
7910000 -18703.4
7920000 -18734.6
7930000 -18738.2
7940000 -18702.9
7950000 -18700.9
7960000 -18725.2
7970000 -18733
7980000 -18739.3
7990000 -18753.7
8000000 -18736.7
8010000 -18724.3
8020000 -18713.2
8030000 -18734.8
8040000 -18729.5
8050000 -18710.7
8060000 -18713.9
8070000 -18688.1
8080000 -18733.7
8090000 -18693.1
8100000 -18698
8110000 -18700.3
8120000 -18704.3
8130000 -18703.2
8140000 -18697.1
8150000 -18728.4
8160000 -18715.9
8170000 -18695.4
8180000 -18713.3
8190000 -18704.7
8200000 -18691.2
8210000 -18711.5
8220000 -18715.2
8230000 -18731.3
8240000 -18759.3
8250000 -18746.4
8260000 -18720.4
8270000 -18725.7
8280000 -18740.3
8290000 -18718.1
8300000 -18726
8310000 -18728.9
8320000 -18746
8330000 -18688.2
8340000 -18698.6
8350000 -18717.3
8360000 -18706.5
8370000 -18690.6
8380000 -18671.3
8390000 -18746.5
8400000 -18723.2
8410000 -18713.9
8420000 -18717.7
8430000 -18712.2
8440000 -18683.8
8450000 -18721.4
8460000 -18725.1
8470000 -18712.6
8480000 -18727.2
8490000 -18716.9
8500000 -18701.1
8510000 -18714.9
8520000 -18674
8530000 -18685.4
8540000 -18699.7
8550000 -18693.1
8560000 -18698.7
8570000 -18702.1
8580000 -18739
8590000 -18697.1
8600000 -18708.1
8610000 -18662.2
8620000 -18732.6
8630000 -18713
8640000 -18729.4
8650000 -18713.2
8660000 -18713
8670000 -18716.7
8680000 -18714
8690000 -18706.5
8700000 -18690.5
8710000 -18680.4
8720000 -18706.9
8730000 -18686.6
8740000 -18709.2
8750000 -18696.4
8760000 -18665.2
8770000 -18700.2
8780000 -18711.6
8790000 -18670.3
8800000 -18684.2
8810000 -18719.3
8820000 -18723
8830000 -18730.3
8840000 -18707.3
8850000 -18700.9
8860000 -18697.9
8870000 -18713.7
8880000 -18712.2
8890000 -18697.9
8900000 -18703.9
8910000 -18706.3
8920000 -18681.3
8930000 -18730.6
8940000 -18708.7
8950000 -18717.2
8960000 -18719.3
8970000 -18711.1
8980000 -18700.8
8990000 -18723.6
9000000 -18739.4
9010000 -18721.8
9020000 -18729.3
9030000 -18723.4
9040000 -18723.5
9050000 -18722.5
9060000 -18738.4
9070000 -18696.2
9080000 -18719
9090000 -18680.4
9100000 -18712.1
9110000 -18712.1
9120000 -18688.8
9130000 -18714.7
9140000 -18685.2
9150000 -18676.8
9160000 -18691.8
9170000 -18681.9
9180000 -18700.7
9190000 -18695.9
9200000 -18667
9210000 -18703.8
9220000 -18700.7
9230000 -18703.2
9240000 -18693.5
9250000 -18688.2
9260000 -18719.7
9270000 -18710.7
9280000 -18733.9
9290000 -18730.7
9300000 -18718.1
9310000 -18726.3
9320000 -18725
9330000 -18713.3
9340000 -18725.5
9350000 -18728
9360000 -18736.9
9370000 -18694.2
9380000 -18701.7
9390000 -18726
9400000 -18710.2
9410000 -18708
9420000 -18734.3
9430000 -18695.6
9440000 -18727.2
9450000 -18731.3
9460000 -18729.2
9470000 -18724.9
9480000 -18733.5
9490000 -18747.5
9500000 -18711.5
9510000 -18714.9
9520000 -18728.9
9530000 -18711.6
9540000 -18704.2
9550000 -18725.9
9560000 -18699.4
9570000 -18693.2
9580000 -18676.7
9590000 -18719.9
9600000 -18705.1
9610000 -18698.3
9620000 -18700.2
9630000 -18697
9640000 -18696
9650000 -18706.4
9660000 -18675.9
9670000 -18707.5
9680000 -18689.6
9690000 -18723.7
9700000 -18701.8
9710000 -18727.6
9720000 -18700.8
9730000 -18716
9740000 -18738.8
9750000 -18713.3
9760000 -18720.2
9770000 -18681.1
9780000 -18708.4
9790000 -18691.8
9800000 -18700.6
9810000 -18677.8
9820000 -18722.7
9830000 -18703.7
9840000 -18702.7
9850000 -18724.5
9860000 -18740.6
9870000 -18702.6
9880000 -18677.6
9890000 -18719.7
9900000 -18732.9
9910000 -18672.2
9920000 -18717.7
9930000 -18728.5
9940000 -18717.9
9950000 -18692.6
9960000 -18717.9
9970000 -18746
9980000 -18712.7
9990000 -18676.7
10000000 -18684.6
10010000 -18718.3
10020000 -18717.3
10030000 -18702.4
10040000 -18681
10050000 -18713.3
10060000 -18728.2
10070000 -18718.3
10080000 -18712.2
10090000 -18689
10100000 -18708.4
10110000 -18709.7
10120000 -18750.8
10130000 -18754.7
10140000 -18741
10150000 -18735.6
10160000 -18706.2
10170000 -18752.8
10180000 -18668.7
10190000 -18695.1
10200000 -18713.6
10210000 -18689.5
10220000 -18703.2
10230000 -18695
10240000 -18694
10250000 -18691.7
10260000 -18707.6
10270000 -18699.5
10280000 -18695.2
10290000 -18708
10300000 -18667.7
10310000 -18680.6
10320000 -18727.5
10330000 -18715.7
10340000 -18740.8
10350000 -18711
10360000 -18741.5
10370000 -18740.7
10380000 -18730.2
10390000 -18698.8
10400000 -18744.5
10410000 -18755.9
10420000 -18679.1
10430000 -18747.5
10440000 -18723.7
10450000 -18741.2
10460000 -18704.3
10470000 -18703.4
10480000 -18701.7
10490000 -18722.5
10500000 -18702.7
10510000 -18688
10520000 -18684
10530000 -18684.2
10540000 -18705.1
10550000 -18724.1
10560000 -18681.6
10570000 -18707.7
10580000 -18716.2
10590000 -18707.9
10600000 -18694.2
10610000 -18720.3
10620000 -18723.3
10630000 -18708.5
10640000 -18691.5
10650000 -18664.5
10660000 -18737.3
10670000 -18744.2
10680000 -18745
10690000 -18692.3
10700000 -18687.8
10710000 -18688.9
10720000 -18707.4
10730000 -18698.8
10740000 -18708.1
10750000 -18673.3
10760000 -18695.5
10770000 -18722.1
10780000 -18740.5
10790000 -18709.1
10800000 -18723.6
10810000 -18739.7
10820000 -18731.3
10830000 -18743.3
10840000 -18708.8
10850000 -18708.5
10860000 -18706.1
10870000 -18689.6
10880000 -18694.8
10890000 -18711.6
10900000 -18707.2
10910000 -18712.9
10920000 -18688.1
10930000 -18710.2
10940000 -18718.3
10950000 -18725.2
10960000 -18719.6
10970000 -18708.9
10980000 -18739.2
10990000 -18718.2
11000000 -18718.1
11010000 -18709.3
11020000 -18710.3
11030000 -18692.2
11040000 -18689.3
11050000 -18683.5
11060000 -18692.5
11070000 -18722.9
11080000 -18684.7
11090000 -18650.7
11100000 -18692.5
11110000 -18736.8
11120000 -18707.3
11130000 -18692.6
11140000 -18711.7
11150000 -18683.7
11160000 -18715.1
11170000 -18701.6
11180000 -18720.1
11190000 -18684.9
11200000 -18677.3
11210000 -18666.1
11220000 -18673.4
11230000 -18689.3
11240000 -18694.6
11250000 -18693.5
11260000 -18715.2
11270000 -18692
11280000 -18697.1
11290000 -18732.2
11300000 -18716.2
11310000 -18708.1
11320000 -18748.5
11330000 -18759.4
11340000 -18698.6
11350000 -18704.7
11360000 -18659.8
11370000 -18688.1
11380000 -18703.6
11390000 -18711.5
11400000 -18674.5
11410000 -18706.9
11420000 -18704.1
11430000 -18718.1
11440000 -18683.7
11450000 -18704.8
11460000 -18705.5
11470000 -18676.5
11480000 -18727.1
11490000 -18726
11500000 -18702.6
11510000 -18719.4
11520000 -18669.7
11530000 -18732.6
11540000 -18686.5
11550000 -18667.8
11560000 -18677.8
11570000 -18709.7
11580000 -18684.6
11590000 -18661.1
11600000 -18679.9
11610000 -18699.5
11620000 -18719.9
11630000 -18708.9
11640000 -18703.6
11650000 -18695.9
11660000 -18688.7
11670000 -18720.2
11680000 -18684.4
11690000 -18692.4
11700000 -18677.8
11710000 -18706.6
11720000 -18704
11730000 -18696.6
11740000 -18706
11750000 -18712.7
11760000 -18721.5
11770000 -18692.8
11780000 -18696
11790000 -18698.3
11800000 -18690.9
11810000 -18668
11820000 -18706.1
11830000 -18732.2
11840000 -18700
11850000 -18686.5
11860000 -18662.7
11870000 -18695.2
11880000 -18724.5
11890000 -18719.5
11900000 -18707.8
11910000 -18749.1
11920000 -18703.9
11930000 -18729.7
11940000 -18737.9
11950000 -18721.3
11960000 -18737
11970000 -18704.8
11980000 -18738.5
11990000 -18705.2
12000000 -18690.7
12010000 -18702.1
12020000 -18730.5
12030000 -18696.2
12040000 -18700.8
12050000 -18728
12060000 -18729.9
12070000 -18718.1
12080000 -18696.5
12090000 -18698.1
12100000 -18733.3
12110000 -18704.9
12120000 -18691.9
12130000 -18723.7
12140000 -18721.4
12150000 -18709.2
12160000 -18670.6
12170000 -18695.9
12180000 -18698.4
12190000 -18662.8
12200000 -18720.9
12210000 -18704.5
12220000 -18712.6
12230000 -18729.9
12240000 -18686.7
12250000 -18723.5
12260000 -18704.5
12270000 -18736.5
12280000 -18734.5
12290000 -18712.6
12300000 -18679.6
12310000 -18712.1
12320000 -18727.9
12330000 -18712.9
12340000 -18776.1
12350000 -18743.9
12360000 -18729.7
12370000 -18708.5
12380000 -18701.8
12390000 -18733.9
12400000 -18715.9
12410000 -18719.6
12420000 -18703.5
12430000 -18704.7
12440000 -18744.8
12450000 -18747.2
12460000 -18712
12470000 -18754
12480000 -18712.6
12490000 -18687.7
12500000 -18725.3
12510000 -18723.2
12520000 -18716.3
12530000 -18722
12540000 -18713.7
12550000 -18727.4
12560000 -18715.4
12570000 -18723.7
12580000 -18735
12590000 -18720.5
12600000 -18730.1
12610000 -18716.8
12620000 -18724.6
12630000 -18727.8
12640000 -18715.8
12650000 -18694.1
12660000 -18685.9
12670000 -18739.7
12680000 -18760.3
12690000 -18698.7
12700000 -18711.5
12710000 -18705.5
12720000 -18708.2
12730000 -18704.2
12740000 -18703.7
12750000 -18714.1
12760000 -18688.4
12770000 -18731
12780000 -18712.2
12790000 -18697.3
12800000 -18694.8
12810000 -18676.6
12820000 -18712.6
12830000 -18687.8
12840000 -18709.1
12850000 -18716.3
12860000 -18740.1
12870000 -18713.7
12880000 -18715.9
12890000 -18695.4
12900000 -18727.5
12910000 -18687.7
12920000 -18716.1
12930000 -18759.8
12940000 -18711.6
12950000 -18720
12960000 -18754.9
12970000 -18716.8
12980000 -18719.2
12990000 -18670.5
13000000 -18722.8
13010000 -18760.4
13020000 -18732.6
13030000 -18736.3
13040000 -18708.4
13050000 -18701
13060000 -18715
13070000 -18686.7
13080000 -18690.7
13090000 -18666.2
13100000 -18707.4
13110000 -18733.9
13120000 -18739
13130000 -18716
13140000 -18727.3
13150000 -18713.3
13160000 -18703.2
13170000 -18722.4
13180000 -18700.7
13190000 -18730.9
13200000 -18712.6
13210000 -18726.3
13220000 -18744
13230000 -18705.4
13240000 -18715.3
13250000 -18720.2
13260000 -18709.8
13270000 -18660.3
13280000 -18693.3
13290000 -18701.1
13300000 -18714.1
13310000 -18691
13320000 -18677.5
13330000 -18734.7
13340000 -18722.1
13350000 -18702.8
13360000 -18712.5
13370000 -18715.8
13380000 -18683.2
13390000 -18678.1
13400000 -18720.6
13410000 -18686.3
13420000 -18700.7
13430000 -18700.2
13440000 -18679.2
13450000 -18718.4
13460000 -18709.9
13470000 -18706.2
13480000 -18726.1
13490000 -18691.2
13500000 -18701.5
13510000 -18719.1
13520000 -18726
13530000 -18740.6
13540000 -18720
13550000 -18714.3
13560000 -18741.2
13570000 -18737.6
13580000 -18713.3
13590000 -18708.3
13600000 -18704.5
13610000 -18680.1
13620000 -18725.1
13630000 -18708.6
13640000 -18723.8
13650000 -18741.6
13660000 -18715.8
13670000 -18713.6
13680000 -18707.1
13690000 -18708.5
13700000 -18690.3
13710000 -18698.1
13720000 -18669.6
13730000 -18692.5
13740000 -18711.2
13750000 -18738.3
13760000 -18712.4
13770000 -18726.6
13780000 -18686.4
13790000 -18719.3
13800000 -18727.7
13810000 -18718.7
13820000 -18703.5
13830000 -18696.5
13840000 -18707.8
13850000 -18703.9
13860000 -18679.7
13870000 -18701.1
13880000 -18683.5
13890000 -18745.8
13900000 -18714
13910000 -18700.3
13920000 -18709.3
13930000 -18692.6
13940000 -18741.5
13950000 -18702.6
13960000 -18692.9
13970000 -18711
13980000 -18696.2
13990000 -18706.3
14000000 -18691.2
14010000 -18707.5
14020000 -18698.6
14030000 -18705.9
14040000 -18739
14050000 -18730.8
14060000 -18722.3
14070000 -18706.2
14080000 -18695.6
14090000 -18717.9
14100000 -18706.7
14110000 -18688.5
14120000 -18728.8
14130000 -18690.6
14140000 -18695.9
14150000 -18700.2
14160000 -18682.6
14170000 -18696.1
14180000 -18704.2
14190000 -18683.5
14200000 -18747.7
14210000 -18738.9
14220000 -18720.2
14230000 -18693.3
14240000 -18703.9
