# Time-averaged data for fix TempAve
# TimeStep c_T
2720000 297.613
2730000 298.004
2740000 297.343
2750000 297.915
2760000 297.568
2770000 297.517
2780000 297.881
2790000 297.476
2800000 297.495
2810000 297.437
2820000 297.389
2830000 297.499
2840000 297.966
2850000 296.888
2860000 297.628
2870000 297.229
2880000 297.241
2890000 297.285
2900000 297.296
2910000 297.777
2920000 298.094
2930000 297.129
2940000 297.56
2950000 297.373
2960000 297.269
2970000 297.196
2980000 296.666
2990000 297.26
3000000 296.942
3010000 297.572
3020000 297.892
3030000 297.558
3040000 297.489
3050000 297.409
3060000 297.476
3070000 297.322
3080000 297.262
3090000 297.104
3100000 297.653
3110000 297.598
3120000 297.486
3130000 297.234
3140000 297.381
3150000 297.961
3160000 297.08
3170000 297.668
3180000 297.126
3190000 297.242
3200000 298.024
3210000 297.291
3220000 296.604
3230000 298.169
3240000 297.885
3250000 297.667
3260000 297.516
3270000 297.885
3280000 297.831
3290000 298.06
3300000 297.421
3310000 297.967
3320000 298.211
3330000 297.732
3340000 297.629
3350000 297.952
3360000 297.366
3370000 297.707
3380000 297.769
3390000 297.537
3400000 297.989
3410000 297.85
3420000 297.679
3430000 298.148
3440000 296.952
3450000 297.672
3460000 297.305
3470000 297.754
3480000 297.99
3490000 297.564
3500000 297.502
3510000 297.727
3520000 297.259
3530000 297.604
3540000 298.126
3550000 297.447
3560000 297.33
3570000 297.799
3580000 297.683
3590000 297.66
3600000 297.624
3610000 297.735
3620000 298.271
3630000 297.578
3640000 297.079
3650000 297.576
3660000 297.528
3670000 297.558
3680000 297.316
3690000 297.988
3700000 297.42
3710000 297.236
3720000 297.989
3730000 297.674
3740000 298.402
3750000 297.735
3760000 297.428
3770000 297.079
3780000 298.365
3790000 297.459
3800000 298.431
3810000 297.697
3820000 298.315
3830000 297.591
3840000 297.936
3850000 297.485
3860000 296.823
3870000 297.406
3880000 297.999
3890000 298.575
3900000 297.157
3910000 297.726
3920000 297.32
3930000 297.96
3940000 297.493
3950000 297.466
3960000 297.774
3970000 297.619
3980000 297.454
3990000 297.161
4000000 297.78
4010000 297.803
4020000 297.295
4030000 297.598
4040000 297.45
4050000 297.682
4060000 297.085
4070000 297.865
4080000 297.302
4090000 297.124
4100000 297.571
4110000 297.224
4120000 298.019
4130000 297.441
4140000 297.419
4150000 297.843
4160000 297.218
4170000 297.373
4180000 298.154
4190000 298.096
4200000 298.187
4210000 297.642
4220000 297.981
4230000 296.76
4240000 297.653
4250000 297.026
4260000 298.091
4270000 298.224
4280000 297.068
4290000 296.851
4300000 297.907
4310000 297.209
4320000 297.743
4330000 298.391
4340000 298.075
4350000 297.699
4360000 297.715
4370000 296.729
4380000 298.459
4390000 297.968
4400000 297.881
4410000 297.205
4420000 297.376
4430000 296.945
4440000 296.984
4450000 297.169
4460000 297.353
4470000 297.179
4480000 297.437
4490000 298.435
4500000 297.505
4510000 297.139
4520000 298.003
4530000 297.81
4540000 297.645
4550000 297.837
4560000 298.067
4570000 298.27
4580000 297.385
4590000 297.937
4600000 297.893
4610000 297.454
4620000 297.726
4630000 297.405
4640000 297.551
4650000 297.317
4660000 297.077
4670000 297.271
4680000 298.204
4690000 297.836
4700000 298.182
4710000 297.541
4720000 297.932
4730000 297.29
4740000 297.219
4750000 297.734
4760000 297.879
4770000 297.411
4780000 297.1
4790000 298.232
4800000 297.895
4810000 297.119
4820000 297.446
4830000 297.19
4840000 296.736
4850000 297.393
4860000 297.316
4870000 297.669
4880000 297.584
4890000 296.809
4900000 297.634
4910000 298.013
4920000 297.34
4930000 297.566
4940000 297.541
4950000 297.778
4960000 297.369
4970000 296.934
4980000 297.013
4990000 297.02
5000000 297.642
5010000 298.043
5020000 297.52
5030000 297.684
5040000 297.759
5050000 298.183
5060000 297.369
5070000 297.667
5080000 297.388
5090000 297.596
5100000 298.505
5110000 297.558
5120000 297.349
5130000 297.345
5140000 297.997
5150000 297.66
5160000 297.374
5170000 297.196
5180000 297.483
5190000 297.437
5200000 297.315
5210000 297.657
5220000 297.646
5230000 297.434
5240000 297.136
5250000 297.438
5260000 298.49
5270000 297.153
5280000 297.806
5290000 297.326
5300000 297.456
5310000 297.709
5320000 297.813
5330000 297.138
5340000 297.321
5350000 297.272
5360000 297.495
5370000 297.62
5380000 297.612
5390000 296.896
5400000 297.367
5410000 297.819
5420000 297.859
5430000 297.564
5440000 298.35
5450000 297.259
5460000 297.328
5470000 298.079
5480000 297.726
5490000 297.708
5500000 297.141
5510000 297.374
5520000 297.307
5530000 297.526
5540000 297.888
5550000 297.398
5560000 297.577
5570000 297.96
5580000 297.436
5590000 297.895
5600000 297.945
5610000 298.035
5620000 297.341
5630000 297.806
5640000 297.289
5650000 297.45
5660000 296.951
5670000 297.773
5680000 296.804
5690000 297.039
5700000 297.459
5710000 297.778
5720000 297.684
5730000 298.024
5740000 297.88
5750000 297.772
5760000 297.458
5770000 298.013
5780000 297.169
5790000 297.879
5800000 297.38
5810000 297.423
5820000 297.302
5830000 297.606
5840000 297.019
5850000 297.404
5860000 297.519
5870000 297.678
5880000 297.44
5890000 297.858
5900000 297.523
5910000 297.887
5920000 297.589
5930000 296.88
5940000 297.595
5950000 297.861
5960000 297.607
5970000 297.864
5980000 297.855
5990000 298.465
6000000 298.011
6010000 297.442
6020000 298.087
6030000 297.47
6040000 297.459
6050000 297.605
6060000 297.582
6070000 297.519
6080000 298.103
6090000 297.904
6100000 297.637
6110000 296.787
6120000 297.275
6130000 297.16
6140000 297.917
6150000 297.326
6160000 297.569
6170000 297.02
6180000 297.016
6190000 297.591
6200000 298.283
6210000 298.35
6220000 297.752
6230000 297.046
6240000 297.915
6250000 297.253
6260000 297.924
6270000 297.662
6280000 298.111
6290000 297.05
6300000 297.395
6310000 297.442
6320000 297.24
6330000 297.086
6340000 297.307
6350000 297.68
6360000 298.069
6370000 297.661
6380000 297.444
6390000 297.876
6400000 297.506
6410000 296.706
6420000 297.577
6430000 297.293
6440000 297.82
6450000 297.555
6460000 297.899
6470000 296.867
6480000 297.904
6490000 297.488
6500000 297.025
6510000 297.954
6520000 296.955
6530000 298.332
6540000 297.477
6550000 297.095
6560000 297.202
6570000 297.859
6580000 297.572
6590000 297.205
6600000 297.102
6610000 298.262
6620000 298.187
6630000 297.51
6640000 297.611
6650000 298.112
6660000 296.492
6670000 298.356
6680000 297.725
6690000 297.432
6700000 297.061
6710000 298.106
6720000 297.649
6730000 297.422
6740000 297.44
6750000 298.092
6760000 297.515
6770000 297.649
6780000 297.762
6790000 297.258
6800000 298.215
6810000 297.896
6820000 297.629
6830000 297.439
6840000 297.724
6850000 297.257
6860000 297.164
6870000 297.566
6880000 297.683
6890000 297.526
6900000 297.602
6910000 297.367
6920000 298.002
6930000 298.085
6940000 297.505
6950000 297.178
6960000 297.177
6970000 297.471
6980000 297.433
6990000 297.599
7000000 297.111
7010000 297.331
7020000 297.664
7030000 297.506
7040000 297.638
7050000 297.221
7060000 297.384
7070000 297.561
7080000 298.083
7090000 297.813
7100000 297.759
7110000 297.332
7120000 296.699
7130000 297.941
7140000 297.401
7150000 298.021
7160000 297.384
7170000 298.232
7180000 298.02
7190000 297.442
7200000 297.395
7210000 297.258
7220000 297.6
7230000 297.47
7240000 297.406
7250000 297.718
7260000 297.439
7270000 297.439
7280000 296.951
7290000 297.421
7300000 297.639
7310000 298.04
7320000 298.197
7330000 297.18
7340000 297.682
7350000 297.459
7360000 297.326
7370000 297.482
7380000 296.859
7390000 297.4
7400000 297.173
7410000 297.316
7420000 297.502
7430000 297.616
7440000 296.95
7450000 297.65
7460000 297.945
7470000 297.487
7480000 297.411
7490000 297.753
7500000 298.072
7510000 297.55
7520000 298.205
7530000 298.113
7540000 298.091
7550000 297.462
7560000 298.642
7570000 297.286
7580000 297.184
7590000 297.902
7600000 297.446
7610000 296.866
7620000 298.282
7630000 298.186
7640000 297.682
7650000 297.394
7660000 297.464
7670000 297.617
7680000 298.019
7690000 297.147
7700000 297.668
7710000 298.006
7720000 297.915
7730000 298.438
7740000 297.251
7750000 297.577
7760000 297.681
7770000 297.213
7780000 296.851
7790000 297.305
7800000 297.111
7810000 297.137
7820000 297.259
7830000 298.272
7840000 297.155
7850000 297.492
7860000 296.409
7870000 297.513
7880000 297.345
7890000 298.132
7900000 297.546
7910000 297.049
7920000 297.05
7930000 297.472
7940000 297.674
7950000 297.207
7960000 297.346
7970000 296.996
7980000 298.566
7990000 297.45
8000000 297.486
8010000 296.72
8020000 297.429
8030000 297.835
8040000 297.663
8050000 297.334
8060000 297.704
8070000 298.386
8080000 297.003
8090000 296.573
8100000 297.233
8110000 296.917
8120000 297.874
8130000 297.364
8140000 298.343
8150000 297.534
8160000 297.57
8170000 297.628
8180000 298.111
8190000 297.52
8200000 297.544
8210000 297.989
8220000 297.785
8230000 297.587
8240000 297.285
8250000 297.269
8260000 297.514
8270000 297.551
8280000 297.11
8290000 297.377
8300000 297.576
8310000 297.583
8320000 296.774
8330000 297.788
8340000 297.651
8350000 298.16
8360000 297.379
8370000 297.414
8380000 297.705
8390000 297.198
8400000 297.442
8410000 297.841
8420000 297.265
8430000 297.177
8440000 298.26
8450000 297.566
8460000 298.224
8470000 297.073
8480000 297.699
8490000 298.049
8500000 297.67
8510000 296.825
8520000 297.62
8530000 297.158
8540000 297.253
8550000 297.48
8560000 297.285
8570000 298.028
8580000 297.637
8590000 298.315
8600000 297.291
8610000 298.233
8620000 297.65
8630000 297.808
8640000 297.912
8650000 297.77
8660000 297.403
8670000 298.164
8680000 297.817
8690000 297.758
8700000 297.376
8710000 297.494
8720000 297.42
8730000 297.894
8740000 297.997
8750000 297.371
8760000 297.766
8770000 297.361
8780000 296.635
8790000 297.717
8800000 297.585
8810000 296.975
8820000 297.261
8830000 297.173
8840000 297.274
8850000 298.033
8860000 297.378
8870000 297.694
8880000 297.968
8890000 297.685
8900000 298.363
8910000 297.711
8920000 297.259
8930000 297.454
8940000 297.807
8950000 297.426
8960000 298.022
8970000 297.282
8980000 297.803
8990000 297.213
9000000 297.474
9010000 297.635
9020000 297.429
9030000 297.22
9040000 297.323
9050000 297.706
9060000 297.132
9070000 297.289
9080000 297.236
9090000 297.998
9100000 297.408
9110000 297.539
9120000 297.163
9130000 297.504
9140000 297.298
9150000 297.769
9160000 297.29
9170000 298.329
9180000 297.066
9190000 297.907
9200000 297.074
9210000 297.61
9220000 297.717
9230000 297.741
9240000 297.418
9250000 297.848
9260000 297.951
9270000 297.756
9280000 296.819
9290000 297.111
9300000 297.357
9310000 296.811
9320000 297.199
9330000 297.778
9340000 297.799
9350000 297.748
9360000 297.746
9370000 297.285
9380000 297.481
9390000 297.591
9400000 297.958
9410000 296.976
9420000 297.479
9430000 298.003
9440000 297.503
9450000 297.476
9460000 297.72
9470000 297.878
9480000 297.662
9490000 297.367
9500000 297.776
9510000 297.671
9520000 297.318
9530000 297.351
9540000 297.617
9550000 297.771
9560000 297.369
9570000 298.078
9580000 297.341
9590000 297.781
9600000 297.491
9610000 297.458
9620000 297.828
9630000 297.661
9640000 297.158
9650000 297.031
9660000 298.352
9670000 298.187
9680000 297.216
9690000 296.664
9700000 297.612
9710000 297.267
9720000 297.323
9730000 297.541
9740000 298.025
9750000 297.332
9760000 297.248
9770000 298.49
9780000 297.691
9790000 298.039
9800000 297.853
9810000 297.578
9820000 297.322
9830000 297.275
9840000 297.695
9850000 297.535
9860000 297.238
9870000 297.75
9880000 298.413
9890000 297.21
9900000 297.747
9910000 297.171
9920000 296.968
9930000 296.942
9940000 297.435
9950000 297.139
9960000 298.036
9970000 297.601
9980000 297.491
9990000 297.909
10000000 297.495
10010000 296.907
10020000 297.15
10030000 298.367
10040000 297.501
10050000 297.298
10060000 297.488
10070000 297.391
10080000 297.506
10090000 298.132
10100000 297.358
10110000 298.13
10120000 297.64
10130000 297.422
10140000 297.829
10150000 297.779
10160000 297.766
10170000 297.207
10180000 298.362
10190000 297.589
10200000 297.91
10210000 297.384
10220000 297.762
10230000 297.613
10240000 297.485
10250000 297.517
10260000 297.244
10270000 297.246
10280000 297.508
10290000 297.163
10300000 297.396
10310000 298.392
10320000 297.548
10330000 297.64
10340000 297.418
10350000 297.565
10360000 297.699
10370000 296.954
10380000 296.673
10390000 297.858
10400000 297.13
10410000 296.992
10420000 298.035
10430000 296.761
10440000 297.34
10450000 298.032
10460000 297.583
10470000 297.658
10480000 297.293
10490000 297.404
10500000 297.835
10510000 297.785
10520000 297.712
10530000 297.82
10540000 298.227
10550000 297.031
10560000 297.648
10570000 298.275
10580000 298.373
10590000 298.054
10600000 298.253
10610000 297.445
10620000 297.91
10630000 298.269
10640000 298.218
10650000 297.744
10660000 297.697
10670000 297.977
10680000 297.305
10690000 297.21
10700000 296.942
10710000 297.704
10720000 298.088
10730000 297.386
10740000 297.045
10750000 297.981
10760000 298.543
10770000 297.819
10780000 296.976
10790000 297.976
10800000 297.599
10810000 296.886
10820000 297.142
10830000 297.077
10840000 298.134
10850000 297.113
10860000 297.411
10870000 297.101
10880000 298.172
10890000 297.606
10900000 297.225
10910000 297.877
10920000 297.386
10930000 297.594
10940000 296.916
10950000 297.742
10960000 297.511
10970000 297.598
10980000 297.985
10990000 297.529
11000000 297.473
11010000 297.751
11020000 297.836
11030000 297.16
11040000 297.505
11050000 297.525
11060000 297.935
11070000 297.262
11080000 297.747
11090000 297.883
11100000 297.9
11110000 298.159
11120000 297.52
11130000 297.197
11140000 297.308
11150000 297.516
11160000 297.523
11170000 297.487
11180000 298.205
11190000 297.394
11200000 297.857
11210000 297.077
11220000 297.547
11230000 297.665
11240000 296.744
11250000 297.457
11260000 297.257
11270000 297.648
11280000 297.433
11290000 297.279
11300000 296.69
11310000 297.799
11320000 296.983
11330000 297.691
11340000 297.441
11350000 297.17
11360000 298.211
11370000 297.789
11380000 297.822
11390000 297.619
11400000 298.026
11410000 297.562
11420000 297.219
11430000 297.649
11440000 297.866
11450000 297.425
11460000 297.512
11470000 297.864
11480000 297.934
11490000 297.729
11500000 297.743
11510000 297.576
11520000 297.639
11530000 297.35
11540000 297.448
11550000 298.2
11560000 297.573
11570000 297.385
11580000 297.295
11590000 297.337
11600000 297.803
11610000 297.145
11620000 297.536
11630000 297.9
11640000 297.777
11650000 297.823
11660000 297.792
11670000 297.496
11680000 298.174
11690000 297.971
11700000 297.402
11710000 297.495
11720000 297.923
11730000 297.76
11740000 297.092
11750000 296.912
11760000 297.326
11770000 297.881
11780000 297.618
11790000 297.492
11800000 297.15
11810000 298.051
11820000 297.382
11830000 298.394
11840000 297.293
11850000 297.579
11860000 297.901
11870000 298.383
11880000 297.278
11890000 297.614
11900000 297.556
11910000 297.085
11920000 297.479
11930000 297.265
11940000 297.185
11950000 297.032
11960000 298.104
11970000 297.789
11980000 296.677
11990000 297.418
12000000 297.235
12010000 297.495
12020000 296.973
12030000 297.646
12040000 297.43
12050000 297.732
12060000 297.671
12070000 297.048
12080000 297.687
12090000 298.647
12100000 298.091
12110000 297.825
12120000 298.139
12130000 297.777
12140000 297.903
12150000 297.142
12160000 297.639
12170000 297.912
12180000 297.722
12190000 297.604
12200000 296.393
12210000 297.167
12220000 297.997
12230000 297.315
12240000 297.253
12250000 298.369
12260000 297.581
12270000 297.26
12280000 297.226
12290000 297.873
12300000 298.149
12310000 297.567
12320000 297.581
12330000 297.599
12340000 297.589
12350000 297.172
12360000 298.281
12370000 297.43
12380000 297.362
12390000 297.317
12400000 297.902
12410000 297.344
12420000 297.485
12430000 297.297
12440000 298.168
12450000 297.566
12460000 297.939
12470000 297.867
12480000 297.148
12490000 298.201
12500000 297.542
12510000 297.117
12520000 297.676
12530000 297.296
12540000 297.45
12550000 297.247
12560000 297.201
12570000 297.141
12580000 297.278
12590000 297.374
12600000 297.595
12610000 298.171
12620000 297.232
12630000 297.98
12640000 296.682
12650000 298.249
12660000 297.715
12670000 297.125
12680000 297.163
12690000 297.626
12700000 297.464
12710000 297.85
12720000 297.497
12730000 297.352
12740000 297.126
12750000 297.045
12760000 297.215
12770000 297.808
12780000 298.381
12790000 298.086
12800000 297.989
12810000 297.669
12820000 297.847
12830000 297.336
12840000 297.211
12850000 297
12860000 297.175
12870000 297.626
12880000 297.386
12890000 298.114
12900000 297.343
12910000 298.198
12920000 297.783
12930000 297.436
12940000 297.749
12950000 297.688
12960000 297.292
12970000 297.818
12980000 296.98
12990000 297.851
13000000 297.666
13010000 297.7
13020000 297.911
13030000 297.125
13040000 297.273
13050000 297.143
13060000 297.611
13070000 297.768
13080000 297.564
13090000 297.648
13100000 297.55
13110000 297.999
13120000 297.152
13130000 297.86
13140000 297.692
13150000 297.354
13160000 297.642
13170000 297.444
13180000 297.135
13190000 297.743
13200000 297.099
13210000 297.7
13220000 297.832
13230000 297.23
13240000 297.438
13250000 297.972
13260000 297.415
13270000 297.78
13280000 297.987
13290000 297.222
13300000 296.891
13310000 297.977
13320000 297.59
13330000 298.155
13340000 297.506
13350000 297.244
13360000 296.941
13370000 297.51
13380000 297.492
13390000 297.575
13400000 298.117
13410000 298.205
13420000 298.375
13430000 298.053
13440000 298.165
13450000 297.806
13460000 297.34
13470000 298.099
13480000 297.924
13490000 297.921
13500000 297.956
13510000 297.858
13520000 298.145
13530000 297.619
13540000 297.432
13550000 297.511
13560000 297.325
13570000 297.761
13580000 297.617
13590000 297.192
13600000 297.598
13610000 297.565
13620000 297.929
13630000 297.015
13640000 297.556
13650000 297.63
13660000 297.475
13670000 297.331
13680000 297.831
13690000 297.565
13700000 297.946
13710000 297.479
13720000 298.102
13730000 298.297
13740000 297.779
13750000 297.611
13760000 297.559
13770000 296.947
13780000 297.077
13790000 297.207
13800000 297.474
13810000 296.95
13820000 297.807
13830000 297.375
13840000 297.409
13850000 297.448
13860000 297.66
13870000 297.364
13880000 297.791
13890000 297.772
13900000 297.886
13910000 297.657
13920000 297.322
13930000 297.953
13940000 296.989
13950000 297.15
13960000 297.541
13970000 298.058
13980000 298.155
13990000 297.797
14000000 297.399
14010000 297.62
14020000 297.871
14030000 298.015
14040000 297.273
14050000 297.682
14060000 297.629
14070000 297.448
14080000 297.634
14090000 296.73
14100000 297.451
14110000 296.95
14120000 296.771
14130000 297.852
14140000 296.568
14150000 297.638
14160000 297.725
14170000 298.048
14180000 297.432
14190000 297.529
14200000 297.686
14210000 297.778
14220000 297.512
14230000 297.177
14240000 297.222
14250000 298.006
14260000 297.62
14270000 297.72
14280000 297.626
14290000 298.125
14300000 297.238
14310000 297.457
14320000 297.446
14330000 297.667
14340000 297.797
14350000 296.869
14360000 298.13
14370000 297.444
14380000 298.086
14390000 297.156
14400000 297.295
14410000 297.307
14420000 297.426
14430000 297.099
14440000 297.976
14450000 297.522
14460000 297.545
14470000 297.595
14480000 297.143
14490000 297.566
14500000 297.83
14510000 297.961
14520000 297.22
14530000 297.606
14540000 297.32
14550000 297.741
14560000 298.266
14570000 297.774
14580000 297.486
14590000 298.093
14600000 297.156
14610000 297.93
14620000 297.767
14630000 297.352
14640000 297.486
14650000 297.878
14660000 297.455
14670000 297.805
14680000 297.48
14690000 298.008
14700000 298.087
14710000 298.129
14720000 297.604
14730000 297.503
14740000 298.087
14750000 297.141
14760000 297.59
14770000 298.244
14780000 297.956
14790000 297.077
14800000 297.999
14810000 297.752
14820000 297.678
14830000 296.961
14840000 297.055
14850000 297.711
14860000 297.168
14870000 297.936
14880000 297.634
14890000 297.276
14900000 297.836
14910000 296.917
14920000 297.639
14930000 297.801
14940000 296.932
14950000 297.978
14960000 298.079
14970000 297.345
14980000 297.965
14990000 297.744
15000000 297.371
15010000 297.081
15020000 297.524
15030000 297.573
15040000 297.55
15050000 297.95
15060000 297.847
15070000 297.449
15080000 297.198
15090000 297.67
15100000 298.377
15110000 297.167
15120000 297.439
15130000 297.359
15140000 296.937
15150000 298.185
15160000 297.245
15170000 297.552
15180000 297.697
15190000 297.842
15200000 297.491
15210000 297.114
15220000 297.88
15230000 297.774
15240000 297.948
15250000 297.385
15260000 297.588
15270000 297.726
15280000 297.74
15290000 297.995
15300000 297.174
15310000 297.323
15320000 297.475
15330000 297.969
15340000 297.671
15350000 297.038
15360000 297.587
15370000 296.887
15380000 297.89
15390000 297.687
15400000 297.894
15410000 297.334
15420000 296.956
15430000 297.909
15440000 296.974
15450000 297.495
15460000 297.733
15470000 297.917
15480000 298.332
15490000 297.965
15500000 297.354
15510000 297.037
15520000 297.678
15530000 298.249
15540000 297.738
15550000 297.805
15560000 297.52
15570000 297.596
15580000 297.738
15590000 298.045
15600000 297.898
15610000 297.101
15620000 297.645
15630000 297.624
15640000 298.205
15650000 298.252
15660000 297.488
15670000 298.045
15680000 297.694
15690000 297.441
15700000 297.632
15710000 296.667
15720000 297.528
15730000 297.776
15740000 297.375
15750000 297.96
15760000 298.289
15770000 297.216
15780000 297.005
15790000 298.538
15800000 297.661
15810000 297.527
15820000 297.392
15830000 297.768
15840000 297.015
15850000 297.935
15860000 298.052
15870000 297.337
15880000 297.475
15890000 297.372
15900000 297.512
15910000 297.077
15920000 297.808
15930000 297.431
15940000 298.151
15950000 297.324
15960000 297.446
15970000 297.73
15980000 297.254
15990000 297.863
16000000 297.501
16010000 297.538
16020000 297.828
16030000 297.739
16040000 297.715
16050000 297.553
16060000 297.904
16070000 297.197
16080000 297.465
16090000 296.837
16100000 297.956
16110000 297.373
16120000 297.533
16130000 297.486
16140000 296.945
16150000 297.982
16160000 297.972
16170000 297.794
16180000 297.81
16190000 296.959
16200000 297.629
16210000 298.216
16220000 297.277
16230000 297.54
16240000 297.725
16250000 297.337
16260000 297.78
16270000 297.772
16280000 297.501
16290000 297.529
16300000 297.456
16310000 297.299
16320000 297.377
16330000 298.358
16340000 297.477
16350000 298.362
16360000 297.254
16370000 298.151
16380000 297.77
16390000 297.758
16400000 298.053
16410000 297.578
16420000 297.335
16430000 297.454
16440000 296.9
16450000 297.91
16460000 296.575
16470000 297.426
16480000 298.003
16490000 297.396
16500000 297.463
16510000 297.823
16520000 297.63
16530000 297.458
16540000 296.822
16550000 297.335
16560000 297.57
16570000 297.399
16580000 297.766
16590000 297.887
16600000 298.143
16610000 297.835
16620000 297.391
16630000 297.132
16640000 297.118
16650000 297.059
16660000 297.748
16670000 297.694
16680000 298.367
16690000 297.57
16700000 297.326
16710000 297.218
16720000 297.963
16730000 297.506
16740000 297.874
16750000 297.621
16760000 297.651
16770000 298.11
16780000 297.817
16790000 297.848
16800000 298.213
16810000 297.986
16820000 297.618
16830000 297.252
16840000 298.272
16850000 298.593
16860000 297.118
16870000 297
16880000 297.867
16890000 297.032
16900000 297.148
16910000 296.874
16920000 297.098
16930000 297.237
16940000 296.614
16950000 297.007
16960000 297.398
16970000 297.513
16980000 298.113
16990000 297.675
17000000 297.882
17010000 297.41
17020000 297.632
17030000 297.939
17040000 297.184
17050000 297.282
17060000 297.571
17070000 297.247
17080000 298.033
17090000 297.542
17100000 297.816
17110000 297.362
17120000 297.692
17130000 297.718
17140000 297.827
17150000 297.167
17160000 298.079
17170000 297.654
17180000 297.536
17190000 297.56
17200000 297.355
17210000 296.725
17220000 298.08
17230000 297.885
17240000 297.101
17250000 297.396
17260000 297.614
17270000 297.588
17280000 297.639
17290000 297.275
17300000 297.39
17310000 297.723
17320000 297.774
17330000 296.647
17340000 296.938
17350000 297.253
17360000 298.085
17370000 297.21
17380000 297.514
17390000 297.443
17400000 298.171
17410000 297.068
17420000 297.277
17430000 297.589
17440000 298.275
17450000 297.459
17460000 297.736
17470000 297.973
17480000 297.888
17490000 297.333
17500000 298.295
17510000 297.344
17520000 297.243
17530000 297.123
