# Time-averaged data for fix TEAve
# TimeStep v_TotEn
6570000 -16754.4
6580000 -16746.8
6590000 -16741.8
6600000 -16780.6
6610000 -16744.3
6620000 -16725.2
6630000 -16753.5
6640000 -16748
6650000 -16740.5
6660000 -16784.6
6670000 -16748.3
6680000 -16730.3
6690000 -16744.6
6700000 -16773.2
6710000 -16762.8
6720000 -16746.7
6730000 -16776
6740000 -16728.7
6750000 -16742.4
6760000 -16773.2
6770000 -16751
6780000 -16742.1
6790000 -16751.3
6800000 -16752.2
6810000 -16772.3
6820000 -16788.3
6830000 -16729.8
6840000 -16731.7
6850000 -16762.9
6860000 -16770
6870000 -16768.6
6880000 -16748
6890000 -16758.8
6900000 -16738.3
6910000 -16814.1
6920000 -16791.1
6930000 -16740.1
6940000 -16747.9
6950000 -16731.7
6960000 -16765.3
6970000 -16764.7
6980000 -16738.6
6990000 -16792
7000000 -16778.1
7010000 -16778
7020000 -16774.9
7030000 -16734.1
7040000 -16767.4
7050000 -16803.9
7060000 -16784.2
7070000 -16757.5
7080000 -16727.3
7090000 -16743.8
7100000 -16706.6
7110000 -16752.6
7120000 -16777.7
7130000 -16766.8
7140000 -16784
7150000 -16778.7
7160000 -16758.8
7170000 -16742.1
7180000 -16742.9
7190000 -16803.8
7200000 -16785.3
7210000 -16751.1
7220000 -16761
7230000 -16794.7
7240000 -16789.3
7250000 -16768.9
7260000 -16762.7
7270000 -16756.3
7280000 -16760
7290000 -16788.9
7300000 -16786.4
7310000 -16727.1
7320000 -16716
7330000 -16774.9
7340000 -16754.3
7350000 -16769.5
7360000 -16763.1
7370000 -16784.5
7380000 -16808.3
7390000 -16768.4
7400000 -16763.7
7410000 -16774
7420000 -16782.6
7430000 -16781.4
7440000 -16822.7
7450000 -16756.6
7460000 -16764.6
7470000 -16751.6
7480000 -16754.2
7490000 -16773.8
7500000 -16733.9
7510000 -16771.5
7520000 -16752.2
7530000 -16736.1
7540000 -16744.5
7550000 -16745.6
7560000 -16769
7570000 -16748.2
7580000 -16784.1
7590000 -16759.9
7600000 -16743.3
7610000 -16778.1
7620000 -16726.8
7630000 -16727
7640000 -16791.7
7650000 -16745.1
7660000 -16758.9
7670000 -16762.3
7680000 -16743.4
7690000 -16753.4
7700000 -16773
7710000 -16751.7
7720000 -16766.2
7730000 -16734.1
7740000 -16739
7750000 -16741.4
7760000 -16759
7770000 -16755.9
7780000 -16739
7790000 -16766.1
7800000 -16761.7
7810000 -16775.6
7820000 -16752.4
7830000 -16729.9
7840000 -16777.5
7850000 -16747.6
7860000 -16788.1
7870000 -16781.2
7880000 -16774.5
7890000 -16766.8
7900000 -16771.8
7910000 -16755.1
7920000 -16786.4
7930000 -16787.2
7940000 -16750.6
7950000 -16751.6
7960000 -16775
7970000 -16785.1
7980000 -16781.1
7990000 -16802.8
8000000 -16785.6
8010000 -16778.1
8020000 -16762.5
8030000 -16781.3
8040000 -16777.2
8050000 -16760.5
8060000 -16761.3
8070000 -16731.1
8080000 -16785.7
8090000 -16748
8100000 -16748.5
8110000 -16752.9
