# Lambda, (Probability, Probability_biased(/observed)) per Fractional
 0.1919192   0.2333158505E+001   0.1028201597E+001
 0.2020202   0.2123412878E+001   0.1035952096E+001
 0.2121212   0.1896830145E+001   0.1033037924E+001
 0.2222222   0.1704604824E+001   0.1043640719E+001
 0.2323232   0.1495960157E+001   0.1046018962E+001
 0.2424242   0.1305552426E+001   0.1046105788E+001
 0.2525253   0.1139440646E+001   0.1027310379E+001
 0.2626263   0.9824526073E+000   0.1039620758E+001
 0.2727273   0.8431650188E+000   0.1030143713E+001
 0.2828283   0.7156975112E+000   0.1024635729E+001
 0.2929293   0.6132375405E+000   0.1023256487E+001
 0.3030303   0.5168338966E+000   0.1043440120E+001
 0.3131313   0.4409084439E+000   0.1029868263E+001
 0.3232323   0.3767315245E+000   0.1025995010E+001
 0.3333333   0.3204063913E+000   0.1016327345E+001
 0.3434343   0.2798117316E+000   0.1042521956E+001
 0.3535354   0.2389216517E+000   0.1017801397E+001
 0.3636364   0.2123467474E+000   0.1026652695E+001
 0.3737374   0.1884602567E+000   0.1021009980E+001
 0.3838384   0.1682026192E+000   0.1000954092E+001
 0.3939394   0.1527298843E+000   0.1004457086E+001
 0.4040404   0.1405644918E+000   0.1009060878E+001
 0.4141414   0.1281014175E+000   0.9904520958E+000
 0.4242424   0.1191033764E+000   0.9965628743E+000
 0.4343434   0.1093901448E+000   0.9757145709E+000
 0.4444444   0.1031755586E+000   0.9954171657E+000
 0.4545455   0.9703550399E-001   0.9974510978E+000
 0.4646465   0.9025261657E-001   0.9684221557E+000
 0.4747475   0.8567682818E-001   0.9764800399E+000
 0.4848485   0.8074591962E-001   0.9709031936E+000
 0.4949495   0.7687939153E-001   0.9882115768E+000
 0.5050505   0.7271377964E-001   0.9733483034E+000
 0.5151515   0.6991382189E-001   0.9789481038E+000
 0.5252525   0.6599241826E-001   0.9685868263E+000
 0.5353535   0.6324482076E-001   0.9701676647E+000
 0.5454545   0.6119052110E-001   0.9857035928E+000
 0.5555556   0.5834606827E-001   0.9731676647E+000
 0.5656566   0.5585888875E-001   0.9789041916E+000
 0.5757576   0.5356577654E-001   0.9650359281E+000
 0.5858586   0.5212808505E-001   0.9828992016E+000
 0.5959596   0.5032271407E-001   0.9803572854E+000
 0.6060606   0.4821307180E-001   0.9685528942E+000
 0.6161616   0.4710142598E-001   0.9765489022E+000
 0.6262626   0.4558541861E-001   0.9761477046E+000
 0.6363636   0.4386441145E-001   0.9715289421E+000
 0.6464646   0.4300711154E-001   0.9799121756E+000
 0.6565657   0.4144126135E-001   0.9708193613E+000
 0.6666667   0.4060041370E-001   0.9693522954E+000
 0.6767677   0.3931703496E-001   0.9639920160E+000
 0.6868687   0.3867552493E-001   0.9797135729E+000
 0.6969697   0.3717932749E-001   0.9649580838E+000
 0.7070707   0.3698338782E-001   0.9836477046E+000
 0.7171717   0.3709128028E-001   0.9760169661E+000
 0.7272727   0.3708725935E-001   0.9788572854E+000
 0.7373737   0.3716522979E-001   0.9750269461E+000
 0.7474747   0.3733732817E-001   0.9713592814E+000
 0.7575758   0.3710779016E-001   0.9684481038E+000
 0.7676768   0.3723956266E-001   0.9816227545E+000
 0.7777778   0.3739348264E-001   0.9708443114E+000
 0.7878788   0.3763498616E-001   0.9755808383E+000
 0.7979798   0.3769888203E-001   0.9750339321E+000
 0.8080808   0.3792710330E-001   0.9669441118E+000
 0.8181818   0.3833973625E-001   0.9824510978E+000
 0.8282828   0.3849053271E-001   0.9891586826E+000
 0.8383838   0.3852779290E-001   0.9725309381E+000
 0.8484848   0.3901549258E-001   0.9847125749E+000
 0.8585859   0.3934813467E-001   0.9837435130E+000
 0.8686869   0.3948592328E-001   0.9835389222E+000
 0.8787879   0.3964875314E-001   0.9774171657E+000
 0.8888889   0.3972002653E-001   0.9740449102E+000
 0.8989899   0.4022769813E-001   0.9700618762E+000
 0.9090909   0.4082311541E-001   0.9864151697E+000
 0.9191919   0.4067787637E-001   0.9747524950E+000
 0.9292929   0.4100021096E-001   0.9742824351E+000
 0.9393939   0.4150210720E-001   0.9824720559E+000
 0.9494949   0.4170864161E-001   0.9859301397E+000
 0.9595960   0.4226839360E-001   0.9867674651E+000
 0.9696970   0.4238115667E-001   0.9792245509E+000
 0.9797980   0.4320231190E-001   0.9852554890E+000
 0.9898990   0.4306177961E-001   0.9791417166E+000
 1.0000000   0.4415002072E-001   0.1003819361E+001


 0.0000000   0.4960607613E+001   0.1013265469E+001
 0.0101010   0.4987313127E+001   0.1018582169E+001
 0.0202020   0.4969952979E+001   0.1013277445E+001
 0.0303030   0.4922622216E+001   0.1015622089E+001
 0.0404040   0.4858996976E+001   0.1000768463E+001
 0.0505051   0.4801294886E+001   0.1006745176E+001
 0.0606061   0.4736157292E+001   0.1017929474E+001
 0.0707071   0.4607432229E+001   0.1008662675E+001
 0.0808081   0.4508685163E+001   0.1011333333E+001
 0.0909091   0.4366270170E+001   0.1020568197E+001
 0.1010101   0.4228758309E+001   0.1015604790E+001
 0.1111111   0.4056124650E+001   0.1007532934E+001
 0.1212121   0.3857414094E+001   0.1016862275E+001
 0.1313131   0.3678429108E+001   0.1016842315E+001
 0.1414141   0.3466771089E+001   0.1010783100E+001
 0.1515152   0.3231394929E+001   0.1014920825E+001
 0.1616162   0.3019649429E+001   0.1012795077E+001
 0.1717172   0.2788852147E+001   0.1013787758E+001
 0.1818182   0.2548029397E+001   0.1012103127E+001
 0.1919192   0.2331782270E+001   0.1007164338E+001
 0.2020202   0.2121844986E+001   0.1014605456E+001
 0.2121212   0.1890170470E+001   0.1008944112E+001
 0.2222222   0.1704814298E+001   0.1023016633E+001
 0.2323232   0.1491836553E+001   0.1022395875E+001
 0.2424242   0.1303046935E+001   0.1023339321E+001
 0.2525253   0.1142735778E+001   0.1009797073E+001
 0.2626263   0.9839722018E+000   0.1020526946E+001
 0.2727273   0.8430520052E+000   0.1009526946E+001
 0.2828283   0.7167456389E+000   0.1005734531E+001
 0.2929293   0.6165536834E+000   0.1008335329E+001
 0.3030303   0.5183289541E+000   0.1025652695E+001
 0.3131313   0.4437098624E+000   0.1015805722E+001
 0.3232323   0.3779132884E+000   0.1008750499E+001
 0.3333333   0.3228883991E+000   0.1003836993E+001
 0.3434343   0.2801050695E+000   0.1022865602E+001
 0.3535354   0.2408522347E+000   0.1005626081E+001
 0.3636364   0.2146849626E+000   0.1017320692E+001
 0.3737374   0.1909585786E+000   0.1013976048E+001
 0.3838384   0.1709918458E+000   0.9973213573E+000
 0.3939394   0.1552525327E+000   0.1000747172E+001
 0.4040404   0.1420324948E+000   0.9993273453E+000
 0.4141414   0.1312335130E+000   0.9944950100E+000
 0.4242424   0.1216203658E+000   0.9973905522E+000
 0.4343434   0.1122323260E+000   0.9811623420E+000
 0.4444444   0.1049224821E+000   0.9921450432E+000
 0.4545455   0.9885954952E-001   0.9959966733E+000
 0.4646465   0.9264398212E-001   0.9743173653E+000
 0.4747475   0.8766572087E-001   0.9792827678E+000
 0.4848485   0.8303100837E-001   0.9785296075E+000
 0.4949495   0.7884952720E-001   0.9933845642E+000
 0.5050505   0.7456161976E-001   0.9782395210E+000
 0.5151515   0.7159515710E-001   0.9825588822E+000
 0.5252525   0.6789166137E-001   0.9766506986E+000
 0.5353535   0.6501720543E-001   0.9775262808E+000
 0.5454545   0.6266308588E-001   0.9893552894E+000
 0.5555556   0.6006369936E-001   0.9818982036E+000
 0.5656566   0.5755945420E-001   0.9886506986E+000
 0.5757576   0.5525642365E-001   0.9757019295E+000
 0.5858586   0.5366886941E-001   0.9918316700E+000
 0.5959596   0.5176557661E-001   0.9884158350E+000
 0.6060606   0.4984779384E-001   0.9814830339E+000
 0.6161616   0.4857693707E-001   0.9871164338E+000
 0.6262626   0.4711344050E-001   0.9888097139E+000
 0.6363636   0.4554159820E-001   0.9886214238E+000
 0.6464646   0.4440141530E-001   0.9915668663E+000
 0.6565657   0.4285011578E-001   0.9838656021E+000
 0.6666667   0.4203716677E-001   0.9837005988E+000
 0.6767677   0.4084189800E-001   0.9814697272E+000
 0.6868687   0.4002495977E-001   0.9937385230E+000
 0.6969697   0.3854008834E-001   0.9803878909E+000
 0.7070707   0.3844134878E-001   0.1002097139E+001
 0.7171717   0.3830865370E-001   0.9880086494E+000
 0.7272727   0.3852768590E-001   0.9966573520E+000
 0.7373737   0.3858355178E-001   0.9921111111E+000
 0.7474747   0.3864727999E-001   0.9854484365E+000
 0.7575758   0.3868430850E-001   0.9895196274E+000
 0.7676768   0.3880055332E-001   0.1002435130E+001
 0.7777778   0.3887096843E-001   0.9891390552E+000
 0.7878788   0.3900277933E-001   0.9909354624E+000
 0.7979798   0.3919996582E-001   0.9936999335E+000
 0.8080808   0.3948993509E-001   0.9867711244E+000
 0.8181818   0.3969715384E-001   0.9970099800E+000
 0.8282828   0.3992524643E-001   0.1005629408E+001
 0.8383838   0.4020855500E-001   0.9947777778E+000
 0.8484848   0.4039903085E-001   0.9993592814E+000
 0.8585859   0.4084304041E-001   0.1000815702E+001
 0.8686869   0.4089470752E-001   0.9983772455E+000
 0.8787879   0.4116062893E-001   0.9945136394E+000
 0.8888889   0.4120281810E-001   0.9903180306E+000
 0.8989899   0.4169666061E-001   0.9854936793E+000
 0.9090909   0.4228359131E-001   0.1001391218E+001
 0.9191919   0.4247811851E-001   0.9976533599E+000
 0.9292929   0.4269182613E-001   0.9943100466E+000
 0.9393939   0.4311446601E-001   0.1000348636E+001
 0.9494949   0.4332115372E-001   0.1003687292E+001
 0.9595960   0.4398582086E-001   0.1006445110E+001
 0.9696970   0.4418807640E-001   0.1000674651E+001
 0.9797980   0.4504671038E-001   0.1006892881E+001
 0.9898990   0.4472686743E-001   0.9967824351E+000
 1.0000000   0.4567301134E-001   0.1017800399E+001


 0.0000000   0.4983106646E+001   0.1038405190E+001
 0.0101010   0.4995101388E+001   0.1040763473E+001
 0.0202020   0.4975166688E+001   0.1034813373E+001
 0.0303030   0.4920319479E+001   0.1035636228E+001
 0.0404040   0.4872431899E+001   0.1023790419E+001
 0.0505051   0.4812109564E+001   0.1029378244E+001
 0.0606061   0.4750805116E+001   0.1041686627E+001
 0.0707071   0.4610115268E+001   0.1029620259E+001
 0.0808081   0.4510455456E+001   0.1032150699E+001
 0.0909091   0.4364036570E+001   0.1040634232E+001
 0.1010101   0.4222952000E+001   0.1034680639E+001
 0.1111111   0.4068318629E+001   0.1030958583E+001
 0.1212121   0.3874470105E+001   0.1041973054E+001
 0.1313131   0.3673117295E+001   0.1035867764E+001
 0.1414141   0.3470810362E+001   0.1032385729E+001
 0.1515152   0.3231671187E+001   0.1035494012E+001
 0.1616162   0.3008734295E+001   0.1029501996E+001
 0.1717172   0.2795412937E+001   0.1036682635E+001
 0.1818182   0.2553788749E+001   0.1034864770E+001
 0.1919192   0.2337120689E+001   0.1029844810E+001
 0.2020202   0.2122208273E+001   0.1035260978E+001
 0.2121212   0.1891757089E+001   0.1030172156E+001
 0.2222222   0.1700520224E+001   0.1041035928E+001
 0.2323232   0.1494039828E+001   0.1044571856E+001
 0.2424242   0.1303795079E+001   0.1044593313E+001
 0.2525253   0.1143717526E+001   0.1031063373E+001
 0.2626263   0.9840806578E+000   0.1041239521E+001
 0.2727273   0.8429200266E+000   0.1029741517E+001
 0.2828283   0.7198976237E+000   0.1030545908E+001
 0.2929293   0.6157701172E+000   0.1027379741E+001
 0.3030303   0.5173104477E+000   0.1044297904E+001
 0.3131313   0.4412161419E+000   0.1030484032E+001
 0.3232323   0.3765976437E+000   0.1025527944E+001
 0.3333333   0.3213583129E+000   0.1019245010E+001
 0.3434343   0.2782255150E+000   0.1036508483E+001
 0.3535354   0.2396687979E+000   0.1020882236E+001
 0.3636364   0.2137764110E+000   0.1033461577E+001
 0.3737374   0.1891385434E+000   0.1024582335E+001
 0.3838384   0.1699237468E+000   0.1011095309E+001
 0.3939394   0.1540003812E+000   0.1012711577E+001
 0.4040404   0.1410925586E+000   0.1012750499E+001
 0.4141414   0.1300487737E+000   0.1005408184E+001
 0.4242424   0.1200729154E+000   0.1004574850E+001
 0.4343434   0.1111341843E+000   0.9911716567E+000
 0.4444444   0.1036111656E+000   0.9995199601E+000
 0.4545455   0.9781825175E-001   0.1005396707E+001
 0.4646465   0.9142483323E-001   0.9809021956E+000
 0.4747475   0.8660049310E-001   0.9869086826E+000
 0.4848485   0.8176444363E-001   0.9830518962E+000
 0.4949495   0.7758789274E-001   0.9972190619E+000
 0.5050505   0.7339796531E-001   0.9824086826E+000
 0.5151515   0.7026777096E-001   0.9838058882E+000
 0.5252525   0.6669778089E-001   0.9788418164E+000
 0.5353535   0.6362656969E-001   0.9759261477E+000
 0.5454545   0.6131473054E-001   0.9876057884E+000
 0.5555556   0.5870786202E-001   0.9791042914E+000
 0.5656566   0.5623071491E-001   0.9853218563E+000
 0.5757576   0.5386131969E-001   0.9702634731E+000
 0.5858586   0.5212956093E-001   0.9828288423E+000
 0.5959596   0.5031060381E-001   0.9800234531E+000
 0.6060606   0.4846489276E-001   0.9735144711E+000
 0.6161616   0.4711109009E-001   0.9766516966E+000
 0.6262626   0.4558181585E-001   0.9759730539E+000
 0.6363636   0.4396133310E-001   0.9735783433E+000
 0.6464646   0.4291363417E-001   0.9776846307E+000
 0.6565657   0.4141135931E-001   0.9700219561E+000
 0.6666667   0.4034233382E-001   0.9630943114E+000
 0.6767677   0.3919326091E-001   0.9608612774E+000
 0.6868687   0.3841224656E-001   0.9729471058E+000
 0.6969697   0.3689327277E-001   0.9574381238E+000
 0.7070707   0.3677721335E-001   0.9780663673E+000
 0.7171717   0.3673020689E-001   0.9664191617E+000
 0.7272727   0.3693468791E-001   0.9747330339E+000
 0.7373737   0.3698134356E-001   0.9701057884E+000
 0.7474747   0.3702602133E-001   0.9631641717E+000
 0.7575758   0.3694152146E-001   0.9640124750E+000
 0.7676768   0.3713728051E-001   0.9788288423E+000
 0.7777778   0.3727250792E-001   0.9676067864E+000
 0.7878788   0.3736240388E-001   0.9684181637E+000
 0.7979798   0.3755808692E-001   0.9712954092E+000
 0.8080808   0.3776380314E-001   0.9626846307E+000
 0.8181818   0.3802516506E-001   0.9742929142E+000
 0.8282828   0.3824548084E-001   0.9827629741E+000
 0.8383838   0.3848638740E-001   0.9713887226E+000
 0.8484848   0.3872180621E-001   0.9772025948E+000
 0.8585859   0.3900352212E-001   0.9750304391E+000
 0.8686869   0.3924683954E-001   0.9774860279E+000
 0.8787879   0.3939215430E-001   0.9709945110E+000
 0.8888889   0.3953894711E-001   0.9695074850E+000
 0.8989899   0.3981795616E-001   0.9600853293E+000
 0.9090909   0.4039231526E-001   0.9759081836E+000
 0.9191919   0.4065611576E-001   0.9741337325E+000
 0.9292929   0.4099431037E-001   0.9740449102E+000
 0.9393939   0.4128369902E-001   0.9772040918E+000
 0.9494949   0.4162312544E-001   0.9838103792E+000
 0.9595960   0.4212577779E-001   0.9833398204E+000
 0.9696970   0.4232957853E-001   0.9779351297E+000
 0.9797980   0.4304036209E-001   0.9814640719E+000
 0.9898990   0.4294545620E-001   0.9763992016E+000
 1.0000000   0.4369358358E-001   0.9933423154E+000


 0.0000000   0.4978751157E+001   0.1049489022E+001
 0.0101010   0.4997854132E+001   0.1053372854E+001
 0.0202020   0.4976376493E+001   0.1047028343E+001
 0.0303030   0.4927098430E+001   0.1049049501E+001
 0.0404040   0.4881590402E+001   0.1037570060E+001
 0.0505051   0.4815749446E+001   0.1042063473E+001
 0.0606061   0.4744804713E+001   0.1052395609E+001
 0.0707071   0.4612595666E+001   0.1042081038E+001
 0.0808081   0.4516242606E+001   0.1045419960E+001
 0.0909091   0.4375746930E+001   0.1055486627E+001
 0.1010101   0.4228764927E+001   0.1048080240E+001
 0.1111111   0.4051720015E+001   0.1038619561E+001
 0.1212121   0.3873939388E+001   0.1053871856E+001
 0.1313131   0.3671560991E+001   0.1047396407E+001
 0.1414141   0.3471306789E+001   0.1044467465E+001
 0.1515152   0.3234498920E+001   0.1048378842E+001
 0.1616162   0.3020155160E+001   0.1045354092E+001
 0.1717172   0.2795682176E+001   0.1048765669E+001
 0.1818182   0.2557199638E+001   0.1048223952E+001
 0.1919192   0.2344261911E+001   0.1044930938E+001
 0.2020202   0.2120826869E+001   0.1046544910E+001
 0.2121212   0.1892766779E+001   0.1042635130E+001
 0.2222222   0.1701594819E+001   0.1053733733E+001
 0.2323232   0.1499836780E+001   0.1060744910E+001
 0.2424242   0.1307933966E+001   0.1060021158E+001
 0.2525253   0.1143562101E+001   0.1042838723E+001
 0.2626263   0.9836424379E+000   0.1052805190E+001
 0.2727273   0.8441141448E+000   0.1043118962E+001
 0.2828283   0.7201932034E+000   0.1042885030E+001
 0.2929293   0.6135734736E+000   0.1035546906E+001
 0.3030303   0.5182531624E+000   0.1058293014E+001
 0.3131313   0.4416985495E+000   0.1043534132E+001
 0.3232323   0.3769458122E+000   0.1038340120E+001
 0.3333333   0.3216858192E+000   0.1032076248E+001
 0.3434343   0.2778348711E+000   0.1047016367E+001
 0.3535354   0.2398118910E+000   0.1033298204E+001
 0.3636364   0.2124816280E+000   0.1039074651E+001
 0.3737374   0.1887990292E+000   0.1034564072E+001
 0.3838384   0.1692207299E+000   0.1018550100E+001
 0.3939394   0.1536992739E+000   0.1022413573E+001
 0.4040404   0.1401425030E+000   0.1017557685E+001
 0.4141414   0.1291209537E+000   0.1009772854E+001
 0.4242424   0.1195668127E+000   0.1011902595E+001
 0.4343434   0.1105661501E+000   0.9975029940E+000
 0.4444444   0.1030575666E+000   0.1005670259E+001
 0.4545455   0.9703540246E-001   0.1008877844E+001
 0.4646465   0.9090340666E-001   0.9865804391E+000
 0.4747475   0.8570923163E-001   0.9880411178E+000
 0.4848485   0.8086463610E-001   0.9834706587E+000
 0.4949495   0.7677900338E-001   0.9982283433E+000
 0.5050505   0.7263539816E-001   0.9834387226E+000
 0.5151515   0.6930857426E-001   0.9815920160E+000
 0.5252525   0.6584359914E-001   0.9774746507E+000
 0.5353535   0.6273356957E-001   0.9733504990E+000
 0.5454545   0.6040854942E-001   0.9842558882E+000
 0.5555556   0.5776098508E-001   0.9744467066E+000
 0.5656566   0.5531199170E-001   0.9804255489E+000
 0.5757576   0.5308181513E-001   0.9672734531E+000
 0.5858586   0.5142013829E-001   0.9806586826E+000
 0.5959596   0.4946185461E-001   0.9746263473E+000
 0.6060606   0.4771852350E-001   0.9696007984E+000
 0.6161616   0.4630024552E-001   0.9709361277E+000
 0.6262626   0.4468086274E-001   0.9677397206E+000
 0.6363636   0.4310078769E-001   0.9655528942E+000
 0.6464646   0.4195981872E-001   0.9670031936E+000
 0.6565657   0.4044993172E-001   0.9584526946E+000
 0.6666667   0.3943989071E-001   0.9524327345E+000
 0.6767677   0.3829379000E-001   0.9496606786E+000
 0.6868687   0.3749752733E-001   0.9607556886E+000
 0.6969697   0.3607002008E-001   0.9468926148E+000
 0.7070707   0.3593811120E-001   0.9667976048E+000
 0.7171717   0.3583084820E-001   0.9536522954E+000
 0.7272727   0.3596809795E-001   0.9601952096E+000
 0.7373737   0.3609089474E-001   0.9576898204E+000
 0.7474747   0.3612221142E-001   0.9505137725E+000
 0.7575758   0.3605047982E-001   0.9516335329E+000
 0.7676768   0.3624919213E-001   0.9664642715E+000
 0.7777778   0.3623274375E-001   0.9514858283E+000
 0.7878788   0.3643907956E-001   0.9554023952E+000
 0.7979798   0.3674664064E-001   0.9612942116E+000
 0.8080808   0.3676573282E-001   0.9480742515E+000
 0.8181818   0.3705526673E-001   0.9604155689E+000
 0.8282828   0.3724953250E-001   0.9682339321E+000
 0.8383838   0.3746084149E-001   0.9564323353E+000
 0.8484848   0.3771980013E-001   0.9629177645E+000
 0.8585859   0.3790567474E-001   0.9585381238E+000
 0.8686869   0.3824594158E-001   0.9635672655E+000
 0.8787879   0.3846069584E-001   0.9589920160E+000
 0.8888889   0.3850400616E-001   0.9550427146E+000
 0.8989899   0.3882817436E-001   0.9470407186E+000
 0.9090909   0.3935600132E-001   0.9618602794E+000
 0.9191919   0.3959228103E-001   0.9596083832E+000
 0.9292929   0.4000038959E-001   0.9614139721E+000
 0.9393939   0.4027330660E-001   0.9643057884E+000
 0.9494949   0.4058134591E-001   0.9702730539E+000
 0.9595960   0.4095688696E-001   0.9671045908E+000
 0.9696970   0.4136719329E-001   0.9667473054E+000
 0.9797980   0.4194754592E-001   0.9676000000E+000
 0.9898990   0.4184988198E-001   0.9624878244E+000
 1.0000000   0.4261243009E-001   0.9799600798E+000


 0.0000000   0.4982776027E+001   0.1050827678E+001
 0.0101010   0.4986347221E+001   0.1051438124E+001
 0.0202020   0.4975268302E+001   0.1047283766E+001
 0.0303030   0.4936630162E+001   0.1051569528E+001
 0.0404040   0.4879373083E+001   0.1037582834E+001
 0.0505051   0.4819780339E+001   0.1043422488E+001
 0.0606061   0.4750363975E+001   0.1054120426E+001
 0.0707071   0.4612063349E+001   0.1042447106E+001
 0.0808081   0.4517709007E+001   0.1046247505E+001
 0.0909091   0.4372008866E+001   0.1055077179E+001
 0.1010101   0.4226194810E+001   0.1047932136E+001
 0.1111111   0.4059327018E+001   0.1041055223E+001
 0.1212121   0.3873122390E+001   0.1054141384E+001
 0.1313131   0.3672925750E+001   0.1048274784E+001
 0.1414141   0.3469581020E+001   0.1044435462E+001
 0.1515152   0.3238968982E+001   0.1050317698E+001
