# Cycle, (Average volume(Ib), Ib=1,N_Box)
    500100   0.1000748988E+005
    500200   0.9993970541E+004
    500300   0.1000617297E+005
    500400   0.9926025724E+004
    500500   0.9911996830E+004
    500600   0.9905443312E+004
    500700   0.9908004118E+004
    500800   0.9908591910E+004
    500900   0.9910085068E+004
    501000   0.9910546334E+004
    501100   0.9918691585E+004
    501200   0.9941361819E+004
    501300   0.9943823282E+004
    501400   0.9952480321E+004
    501500   0.9968996143E+004
    501600   0.9973355894E+004
    501700   0.9965131287E+004
    501800   0.9963259741E+004
    501900   0.9960453976E+004
    502000   0.9960432542E+004
    502100   0.9960432616E+004
    502200   0.9960938937E+004
    502300   0.9962092759E+004
    502400   0.9979942479E+004
    502500   0.9980381661E+004
    502600   0.9980440722E+004
    502700   0.9980456551E+004
    502800   0.9980489009E+004
    502900   0.9981496295E+004
    503000   0.9981473773E+004
    503100   0.9980459242E+004
    503200   0.9980522907E+004
    503300   0.9978591086E+004
    503400   0.9977255538E+004
    503500   0.9977219316E+004
    503600   0.9977369242E+004
    503700   0.9981859836E+004
    503800   0.9986860212E+004
    503900   0.9987403718E+004
    504000   0.9987935980E+004
    504100   0.9988723517E+004
    504200   0.9988777593E+004
    504300   0.9988892480E+004
    504400   0.9996553630E+004
    504500   0.9997774075E+004
    504600   0.9998124679E+004
    504700   0.9998990552E+004
    504800   0.9999470961E+004
    504900   0.9999308488E+004
    505000   0.1000239679E+005
    505100   0.1000419321E+005
    505200   0.1000446519E+005
    505300   0.1000513185E+005
    505400   0.1001063689E+005
    505500   0.1001243838E+005
    505600   0.1001253105E+005
    505700   0.1006647751E+005
    505800   0.1004147052E+005
    505900   0.1002670038E+005
    506000   0.1002296683E+005
    506100   0.1002296723E+005
    506200   0.1002296727E+005
    506300   0.1002296772E+005
    506400   0.1002296774E+005
    506500   0.1002296808E+005
    506600   0.1002296802E+005
    506700   0.1002296797E+005
    506800   0.1002296797E+005
    506900   0.1002296797E+005
    507000   0.1002296711E+005
    507100   0.1002296711E+005
    507200   0.1002296708E+005
    507300   0.1002296703E+005
    507400   0.1002296689E+005
    507500   0.1002296669E+005
    507600   0.1002296604E+005
    507700   0.1002296450E+005
    507800   0.1002104277E+005
    507900   0.1001907450E+005
    508000   0.1001907446E+005
    508100   0.1001907340E+005
    508200   0.1001907309E+005
    508300   0.1001907306E+005
    508400   0.1001907306E+005
    508500   0.1001379046E+005
    508600   0.1001019069E+005
    508700   0.1001019020E+005
    508800   0.1001019018E+005
    508900   0.1001019019E+005
    509000   0.1001019274E+005
    509100   0.1001019272E+005
    509200   0.1001019272E+005
    509300   0.1001019270E+005
    509400   0.1001019246E+005
    509500   0.1001019177E+005
    509600   0.1001019170E+005
    509700   0.9980760806E+004
    509800   0.9980744770E+004
    509900   0.9980744521E+004
    510000   0.9980743643E+004
    510100   0.9980743642E+004
    510200   0.9980658417E+004
    510300   0.9953000829E+004
    510400   0.9953120264E+004
    510500   0.9951269283E+004
    510600   0.9950939420E+004
    510700   0.9937683455E+004
    510800   0.9929873094E+004
    510900   0.9929872994E+004
    511000   0.9929872987E+004
    511100   0.9929872971E+004
    511200   0.9929872961E+004
    511300   0.9929872950E+004
    511400   0.9929872945E+004
    511500   0.9929872859E+004
    511600   0.9929872857E+004
    511700   0.9929872858E+004
    511800   0.9929872864E+004
    511900   0.9929872865E+004
    512000   0.9929872864E+004
    512100   0.9929872820E+004
    512200   0.9929872757E+004
    512300   0.9929872758E+004
    512400   0.9929872753E+004
    512500   0.9929872746E+004
    512600   0.9929872712E+004
    512700   0.9929872715E+004
    512800   0.9929872717E+004
    512900   0.9929937375E+004
    513000   0.9929937401E+004
    513100   0.9935277639E+004
    513200   0.9935277865E+004
    513300   0.9935277932E+004
    513400   0.9935277912E+004
    513500   0.9935277854E+004
    513600   0.9935277852E+004
    513700   0.9935277825E+004
    513800   0.9935277825E+004
    513900   0.9935277825E+004
    514000   0.9935277825E+004
    514100   0.9935277826E+004
    514200   0.9935277832E+004
    514300   0.9935277839E+004
    514400   0.9935277892E+004
    514500   0.9935277895E+004
    514600   0.9935277899E+004
    514700   0.9935277900E+004
    514800   0.9935277992E+004
    514900   0.9938361275E+004
    515000   0.9938361279E+004
    515100   0.9938361279E+004
    515200   0.9938361278E+004
    515300   0.9938361283E+004
    515400   0.9938361286E+004
    515500   0.9938361293E+004
    515600   0.9938361225E+004
    515700   0.9938361269E+004
    515800   0.9938361193E+004
    515900   0.9938361039E+004
    516000   0.9938359875E+004
    516100   0.9938359839E+004
    516200   0.9938359810E+004
    516300   0.9938359814E+004
    516400   0.9938359810E+004
    516500   0.9938359807E+004
    516600   0.9938359805E+004
    516700   0.9938359800E+004
    516800   0.9938359799E+004
    516900   0.9938359676E+004
    517000   0.9940896978E+004
    517100   0.9940578894E+004
    517200   0.9944353487E+004
    517300   0.9946223725E+004
    517400   0.9943341956E+004
    517500   0.9943089457E+004
    517600   0.9943034107E+004
    517700   0.9945594435E+004
    517800   0.9945549777E+004
    517900   0.9939620389E+004
    518000   0.9939620388E+004
    518100   0.9939620387E+004
    518200   0.9939620366E+004
    518300   0.9939620331E+004
    518400   0.9939620330E+004
    518500   0.9939620329E+004
    518600   0.9939620328E+004
    518700   0.9939620330E+004
    518800   0.9939620330E+004
    518900   0.9939620331E+004
    519000   0.9939620327E+004
    519100   0.9939620291E+004
    519200   0.9939620291E+004
    519300   0.9939595007E+004
    519400   0.9939604803E+004
    519500   0.9940604842E+004
    519600   0.9946033513E+004
    519700   0.9946033561E+004
    519800   0.9946033587E+004
