# Average energies per box
# Cycle, LJ_Inter, LJ_tail, LJ_Inter_Total, EL_Real, EL_Excl, EL_Self, EL_Four,                                               EL_Inter, LJ_Intra, EL_Intra, E_Bending, E_Torsion, E_Total
    502000   0.4027842158E+006  -0.9077253028E+004   0.3937069627E+006  -0.2465705394E+007   0.2512551898E+008  -0.2610071531E+008   0.9481228912E+005  -0.3346089440E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2952382478E+007
    502100   0.4027842010E+006  -0.9077282553E+004   0.3937069184E+006  -0.2465709051E+007   0.2512552552E+008  -0.2610072190E+008   0.9480987863E+005  -0.3346095547E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2952388629E+007
    502200   0.4028958908E+006  -0.9076927067E+004   0.3938189637E+006  -0.2466026088E+007   0.2512555645E+008  -0.2610075279E+008   0.9475480326E+005  -0.3346467626E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2952648663E+007
    502300   0.4028623175E+006  -0.9076795881E+004   0.3937855216E+006  -0.2466100309E+007   0.2512610248E+008  -0.2610130548E+008   0.9469978133E+005  -0.3346603523E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2952818002E+007
    502400   0.4021310473E+006  -0.9068309274E+004   0.3930627380E+006  -0.2465340941E+007   0.2513264953E+008  -0.2610794942E+008   0.9429831699E+005  -0.3346342511E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953279773E+007
    502500   0.4021212447E+006  -0.9068103413E+004   0.3930531413E+006  -0.2465297977E+007   0.2513267931E+008  -0.2610797962E+008   0.9428001669E+005  -0.3346318266E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953265124E+007
    502600   0.4021064189E+006  -0.9068076202E+004   0.3930383427E+006  -0.2465269342E+007   0.2513266405E+008  -0.2610796412E+008   0.9427384328E+005  -0.3346295572E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953257229E+007
    502700   0.4021072476E+006  -0.9068084214E+004   0.3930391634E+006  -0.2465272522E+007   0.2513266842E+008  -0.2610796853E+008   0.9427328865E+005  -0.3346299339E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953260176E+007
    502800   0.4020895080E+006  -0.9068155888E+004   0.3930213521E+006  -0.2465268246E+007   0.2513270675E+008  -0.2610800738E+008   0.9427413620E+005  -0.3346294743E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953273391E+007
    502900   0.4017705194E+006  -0.9067966586E+004   0.3927025528E+006  -0.2464840883E+007   0.2513298401E+008  -0.2610828859E+008   0.9430462417E+005  -0.3345840845E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953138292E+007
    503000   0.4017666176E+006  -0.9068034072E+004   0.3926985835E+006  -0.2464831417E+007   0.2513298668E+008  -0.2610829125E+008   0.9429983162E+005  -0.3345836151E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953137568E+007
    503100   0.4023073407E+006  -0.9068541764E+004   0.3932387989E+006  -0.2465608136E+007   0.2513258738E+008  -0.2610788621E+008   0.9437507924E+005  -0.3346531892E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953293093E+007
    503200   0.4023108238E+006  -0.9068515601E+004   0.3932423082E+006  -0.2465628710E+007   0.2513258255E+008  -0.2610788126E+008   0.9437630370E+005  -0.3346551108E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953308800E+007
    503300   0.4024166952E+006  -0.9070192836E+004   0.3933465023E+006  -0.2465797505E+007   0.2513248413E+008  -0.2610778132E+008   0.9437292398E+005  -0.3346721778E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953375275E+007
    503400   0.4025044469E+006  -0.9071371757E+004   0.3934330751E+006  -0.2465968168E+007   0.2513239253E+008  -0.2610768832E+008   0.9436969693E+005  -0.3346894264E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953461189E+007
    503500   0.4025095348E+006  -0.9071417054E+004   0.3934381177E+006  -0.2465988287E+007   0.2513238737E+008  -0.2610768296E+008   0.9436624376E+005  -0.3346917631E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2953479513E+007
    503600   0.4030305989E+006  -0.9069519670E+004   0.3939610793E+006  -0.2468254944E+007   0.2513133316E+008  -0.2610661384E+008   0.9451460075E+005  -0.3349021018E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955059939E+007
    503700   0.4027492252E+006  -0.9065657401E+004   0.3936835678E+006  -0.2468449707E+007   0.2513133598E+008  -0.2610661674E+008   0.9457010629E+005  -0.3349160355E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955476788E+007
    503800   0.4024329434E+006  -0.9061296145E+004   0.3933716473E+006  -0.2467925186E+007   0.2513131111E+008  -0.2610659172E+008   0.9447414640E+005  -0.3348731643E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955359996E+007
    503900   0.4023891868E+006  -0.9060854499E+004   0.3933283323E+006  -0.2467783472E+007   0.2513127666E+008  -0.2610655678E+008   0.9447071730E+005  -0.3348592878E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955264545E+007
    504000   0.4023797758E+006  -0.9060529700E+004   0.3933192461E+006  -0.2467798984E+007   0.2513126556E+008  -0.2610654555E+008   0.9447373094E+005  -0.3348605237E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955285991E+007
    504100   0.4024385088E+006  -0.9060201580E+004   0.3933783072E+006  -0.2467967583E+007   0.2513138520E+008  -0.2610666702E+008   0.9443105656E+005  -0.3348818347E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955440040E+007
    504200   0.4024434893E+006  -0.9060192950E+004   0.3933832963E+006  -0.2467982916E+007   0.2513139046E+008  -0.2610667227E+008   0.9442575038E+005  -0.3348838980E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955455684E+007
    504300   0.4024440071E+006  -0.9060070619E+004   0.3933839365E+006  -0.2468008030E+007   0.2513137812E+008  -0.2610665961E+008   0.9442328878E+005  -0.3348866232E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2955482295E+007
    504400   0.4015342164E+006  -0.9052302056E+004   0.3924819144E+006  -0.2466187907E+007   0.2513093475E+008  -0.2610620975E+008   0.9438195692E+005  -0.3347080947E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954599033E+007
    504500   0.4013362360E+006  -0.9051168681E+004   0.3922850673E+006  -0.2465892782E+007   0.2513087263E+008  -0.2610614661E+008   0.9436590791E+005  -0.3346800861E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954515794E+007
    504600   0.4011839195E+006  -0.9051268485E+004   0.3921326510E+006  -0.2465848766E+007   0.2513108435E+008  -0.2610636135E+008   0.9437336327E+005  -0.3346752400E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954619749E+007
    504700   0.4009635770E+006  -0.9049873016E+004   0.3919137040E+006  -0.2465481675E+007   0.2513074012E+008  -0.2610601219E+008   0.9441702578E+005  -0.3346336722E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954423018E+007
    504800   0.4008620894E+006  -0.9049119496E+004   0.3918129699E+006  -0.2465320517E+007   0.2513056562E+008  -0.2610583513E+008   0.9443678714E+005  -0.3346153240E+007   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000  -0.2954340271E+007
